TimeSurvived,PhysicalDamageDone,MagicDamageDone,RawPhysicalDamageDone,RawMagicDamageDone,PlayerHealingReceived,PlayerHealth,PlayerSpeed,PlayerDefense,MeleeDamageScore,RangeDamageScore,ManaUsed,EnemySpawns,EnemyDamageByType,Reward
155.9225,4.7442,3.7558,12.0000,9.5000,13.0000,19.5000,1.8814,0.5000,6,4,33,3;1;0;4;0;2;3;0,0.5000;4.5000;0.0000;2.5000;0.0000;9.5000;4.5000;0.0000,0.3155
166.8917,17.0000,28.5000,17.0000,28.5000,0.0000,0.0000,2.2556,0.5000,6,4,46,3;3;0;4;0;4;2;0,1.0000;9.0000;0.0000;2.5000;0.0000;28.5000;4.5000;0.0000,0.3892
140.0000,0.0000,9.5000,0.0000,9.5000,0.0000,40.5000,1.5000,0.5000,5,3,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.3005
148.5647,0.0000,0.0000,0.0000,9.5000,11.0000,42.0000,1.7165,0.5000,5,3,21,1;1;0;3;0;1;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2939
157.2528,10.1190,15.3810,12.5000,19.0000,6.0000,16.5000,1.9963,0.5000,5,3,31,3;1;0;1;0;4;1;0,1.0000;4.5000;0.0000;2.5000;0.0000;19.0000;4.5000;0.0000,0.3460
165.3974,10.0000,28.5000,10.0000,28.5000,0.0000,0.0000,2.2160,0.5000,6,4,47,3;2;1;2;1;4;2;0,0.5000;0.0000;0.0000;5.0000;0.0000;28.5000;4.5000;0.0000,0.3753
140.0000,0.1000,1.9000,0.5000,9.5000,8.0000,48.0000,1.5000,0.5000,5,3,10,1;0;0;2;0;1;0;0,0.5000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2880
147.5494,2.6757,2.8243,9.0000,9.5000,13.0000,42.5000,1.7137,0.5000,5,3,24,1;1;0;1;0;3;1;0,0.0000;4.5000;0.0000;0.0000;0.0000;9.5000;4.5000;0.0000,0.3011
156.2443,4.5000,38.0000,4.5000,38.0000,0.0000,0.0000,1.9890,0.5000,6,4,35,2;1;0;2;0;4;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;38.0000;4.5000;0.0000,0.3722
140.0000,0.0000,0.0000,0.5000,0.0000,0.5000,50.0000,1.5000,0.5000,5,3,10,2;0;1;0;0;1;0;0,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2847
147.4842,5.0510,17.4490,5.5000,19.0000,2.0000,27.5000,1.6372,0.5000,5,3,20,2;0;0;1;0;2;2;0,1.0000;0.0000;0.0000;0.0000;0.0000;19.0000;4.5000;0.0000,0.3301
154.9754,8.5000,0.0000,19.5000,0.0000,11.0000,19.0000,2.0523,0.5000,6,4,35,4;0;0;3;0;2;5;0,1.0000;0.0000;0.0000;5.0000;0.0000;0.0000;13.5000;0.0000,0.3138
164.7658,21.5000,28.5000,21.5000,28.5000,0.0000,0.0000,2.1662,0.5000,6,4,50,3;1;1;3;0;4;5;0,0.5000;4.5000;0.5000;2.5000;0.0000;28.5000;13.5000;0.0000,0.3930
140.0000,3.5000,0.0000,4.5000,0.0000,1.0000,46.5000,1.5000,0.5000,5,3,10,1;1;1;0;0;0;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4.5000;0.0000,0.2905
147.4205,4.6216,4.8784,9.0000,9.5000,9.0000,37.0000,1.6409,0.5000,5,3,20,1;0;0;1;0;1;4;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;9.0000;0.0000,0.3084
158.4366,19.0000,28.5000,19.0000,28.5000,0.0000,0.0000,2.0276,0.5000,5,3,37,2;1;0;3;1;3;2;0,0.5000;4.5000;0.0000;5.0000;4.5000;28.5000;4.5000;0.0000,0.3830
140.0000,4.3103,8.1897,5.0000,9.5000,2.0000,37.5000,1.5000,0.5000,5,3,10,2;1;0;0;0;1;0;0,0.5000;4.5000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.3055
146.2058,0.0000,0.0000,3.5000,9.5000,17.0000,41.5000,1.7238,0.5000,5,3,22,3;0;0;1;0;1;4;0,1.0000;0.0000;0.0000;2.5000;0.0000;9.5000;0.0000;0.0000,0.2905
152.9593,7.3774,4.1226,17.0000,9.5000,15.0000,30.0000,1.8690,0.5000,5,4,38,5;1;0;3;0;3;3;0,1.0000;4.5000;0.0000;2.5000;0.0000;9.5000;9.0000;0.0000,0.3155
163.2875,12.5000,19.0000,12.5000,19.0000,0.0000,0.0000,2.0083,0.5000,5,4,44,4;1;0;3;0;5;2;0,1.0000;4.5000;0.0000;2.5000;0.0000;19.0000;4.5000;0.0000,0.3614
140.0000,2.5000,9.5000,2.5000,9.5000,0.0000,38.0000,1.5000,0.5000,5,3,10,0;0;0;1;0;1;1;0,0.0000;0.0000;0.0000;2.5000;0.0000;9.5000;0.0000;0.0000,0.3047
146.5285,9.6591,7.3409,12.5000,9.5000,5.0000,21.0000,1.6654,0.5000,5,3,21,3;0;1;2;0;1;2;0,1.0000;0.0000;0.0000;2.5000;0.0000;9.5000;9.0000;0.0000,0.3195
156.1011,0.0128,0.4872,0.5000,19.0000,19.0000,20.5000,1.8870,0.5000,5,4,36,3;1;0;3;0;3;3;0,0.5000;0.0000;0.0000;0.0000;0.0000;19.0000;0.0000;0.0000,0.3018
165.1124,17.0000,28.5000,17.0000,28.5000,0.0000,0.0000,2.1527,0.5000,6,4,48,5;1;1;3;1;4;2;0,0.5000;0.0000;0.0000;7.5000;0.0000;28.5000;9.0000;0.0000,0.3864
140.0000,0.0000,0.0000,0.0000,9.5000,9.5000,50.0000,1.5000,0.5000,5,3,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2847
147.0363,4.7131,7.7869,11.5000,19.0000,18.0000,37.5000,1.6142,0.5000,5,3,21,3;1;0;1;0;2;1;0,0.0000;4.5000;0.0000;2.5000;0.0000;19.0000;4.5000;0.0000,0.3127
155.8046,6.8511,4.6489,14.0000,9.5000,12.0000,26.0000,1.7368,0.5000,6,4,34,2;0;0;3;1;3;2;0,0.0000;0.0000;0.0000;5.0000;0.0000;9.5000;9.0000;0.0000,0.3201
164.3468,18.5000,9.5000,18.5000,9.5000,0.0000,0.0000,2.1976,0.5000,6,4,46,5;2;0;3;0;4;3;0,0.0000;4.5000;0.0000;5.0000;0.0000;9.5000;9.0000;0.0000,0.3566
140.0000,0.0000,0.0000,5.0000,0.0000,5.0000,50.0000,1.5000,0.5000,5,3,10,2;0;1;1;0;0;1;0,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;4.5000;0.0000,0.2847
148.4609,5.9259,14.0741,8.0000,19.0000,7.0000,30.0000,1.6702,0.5000,5,3,20,2;1;0;1;0;2;1;0,1.0000;0.0000;0.0000;2.5000;0.0000;19.0000;4.5000;0.0000,0.3273
156.8358,4.5000,28.5000,4.5000,28.5000,0.0000,0.0000,1.8475,0.5000,5,4,34,4;0;0;2;0;4;2;0,2.0000;0.0000;0.0000;2.5000;0.0000;28.5000;0.0000;0.0000,0.3573
140.0000,3.8571,8.1429,4.5000,9.5000,2.0000,38.0000,1.5000,0.5000,5,3,10,0;1;0;1;0;1;0;0,0.0000;4.5000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.3047
149.3165,2.7576,3.7424,7.0000,9.5000,10.0000,31.5000,1.6731,0.5000,5,3,24,2;0;0;2;0;3;1;0,0.0000;0.0000;0.0000;2.5000;0.0000;9.5000;4.5000;0.0000,0.3051
158.0338,5.2941,6.7059,7.5000,9.5000,5.0000,19.5000,1.9323,0.5000,5,3,33,3;1;0;3;0;3;2;0,0.5000;0.0000;0.0000;2.5000;0.0000;9.5000;4.5000;0.0000,0.3241
164.7948,0.0000,0.0000,10.0000,0.0000,16.0000,25.5000,2.0589,0.5000,6,4,46,5;1;0;2;0;5;3;0,1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;9.0000;0.0000,0.3105
169.2347,8.0000,19.0000,8.0000,19.0000,0.0000,0.0000,2.3427,0.5000,6,4,64,5;1;2;4;0;6;4;0,0.5000;0.0000;0.5000;2.5000;0.0000;19.0000;4.5000;0.0000,0.3578
140.0000,0.0000,19.0000,0.0000,19.0000,0.0000,31.0000,1.5000,0.5000,5,3,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;19.0000;0.0000;0.0000,0.3163
148.6990,1.1000,1.9000,5.5000,9.5000,12.0000,28.0000,1.6970,0.5000,5,3,20,2;0;0;1;0;2;2;0,1.0000;0.0000;0.0000;0.0000;0.0000;9.5000;4.5000;0.0000,0.2993
154.9895,20.5000,19.0000,20.5000,19.0000,0.0000,0.0000,1.8993,0.5000,5,4,31,2;2;0;2;0;2;3;0,0.0000;4.5000;0.0000;2.5000;0.0000;19.0000;13.5000;0.0000,0.3663
140.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,1.5000,0.5000,5,3,10,2;0;1;1;0;0;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2847
148.2717,8.5227,6.4773,12.5000,9.5000,7.0000,35.0000,1.7492,0.5000,5,3,23,3;0;1;3;0;1;2;0,0.5000;0.0000;0.5000;2.5000;0.0000;9.5000;9.0000;0.0000,0.3181
156.1262,0.8824,1.1176,7.5000,9.5000,15.0000,33.0000,1.9742,0.5000,6,4,32,2;0;1;3;1;2;2;0,0.5000;0.0000;0.0000;2.5000;0.0000;9.5000;4.5000;0.0000,0.3051
163.7000,15.0000,19.0000,15.0000,19.0000,0.0000,0.0000,2.0416,0.5000,6,4,44,3;1;0;3;0;4;4;0,1.0000;0.0000;0.0000;5.0000;0.0000;19.0000;9.0000;0.0000,0.3661
140.0000,4.0000,0.0000,9.0000,0.0000,5.0000,46.0000,1.5000,0.5000,5,3,10,0;0;0;1;1;0;1;0,0.0000;0.0000;0.0000;0.0000;4.5000;0.0000;4.5000;0.0000,0.2913
147.2985,1.2500,4.7500,2.5000,9.5000,6.0000,40.0000,1.7860,0.5000,5,3,23,1;0;0;2;0;3;1;0,0.0000;0.0000;0.0000;2.5000;0.0000;9.5000;0.0000;0.0000,0.3018
153.9652,12.0000,28.5000,12.0000,28.5000,0.0000,0.0000,1.9490,0.5000,5,3,35,2;1;0;2;0;4;2;0,0.5000;0.0000;0.0000;2.5000;0.0000;28.5000;9.0000;0.0000,0.3658
140.0000,2.2800,7.2200,3.0000,9.5000,3.0000,40.5000,1.5000,0.5000,5,3,10,1;0;0;2;0;1;0;0,0.5000;0.0000;0.0000;2.5000;0.0000;9.5000;0.0000;0.0000,0.3005
149.0792,0.0000,0.0000,0.5000,0.0000,4.0000,44.0000,1.7122,0.5000,5,3,20,2;1;0;1;0;2;1;0,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2948
159.0205,3.7588,31.7412,4.5000,38.0000,7.0000,8.5000,1.8686,0.5000,5,4,35,2;0;0;2;0;4;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;38.0000;4.5000;0.0000,0.3642
162.2731,23.5000,19.0000,23.5000,19.0000,0.0000,0.0000,1.9529,0.5000,5,4,47,3;1;0;3;0;4;5;0,0.5000;4.5000;0.0000;5.0000;0.0000;19.0000;13.5000;0.0000,0.3778
140.0000,0.2500,4.7500,0.5000,9.5000,5.0000,45.0000,1.5000,0.5000,5,3,10,2;0;1;0;0;1;0;0,0.5000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2930
147.2962,2.6471,3.3529,7.5000,9.5000,11.0000,39.0000,1.6371,0.5000,5,3,20,2;1;0;2;0;1;2;0,0.5000;0.0000;0.0000;2.5000;0.0000;9.5000;4.5000;0.0000,0.3024
152.0553,9.7500,14.2500,13.0000,19.0000,8.0000,15.0000,1.8976,0.5000,5,4,37,4;1;1;3;0;3;2;0,1.0000;4.5000;0.5000;2.5000;0.0000;19.0000;4.5000;0.0000,0.3353
164.4241,14.0833,19.9167,14.0833,19.9167,0.0000,0.0000,2.2368,0.5000,6,4,46,3;1;0;2;0;3;2;1,0.5000;4.5000;0.0000;0.0000;0.0000;19.0000;4.5000;5.5000,0.3667
140.0000,0.0000,9.5000,0.0000,9.5000,0.0000,40.5000,1.5000,0.5000,5,3,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.3005
147.5474,0.0500,0.9500,0.5000,9.5000,9.0000,39.5000,1.6189,0.5000,5,3,21,3;0;1;2;0;1;2;0,0.0000;0.0000;0.5000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2942
155.3324,14.5000,28.5000,14.5000,28.5000,0.0000,0.0000,1.9722,0.5000,5,4,37,3;1;0;2;0;3;4;0,1.0000;4.5000;0.0000;0.0000;0.0000;28.5000;9.0000;0.0000,0.3714
220.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,4.0000,2.0000,10,10,10,0;0;0;0;1;1;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3913
227.1446,0.4444,3.5556,1.0000,8.0000,5.0000,146.0000,4.1894,2.0000,10,10,20,2;0;0;1;0;2;2;0,0.0000;0.0000;0.0000;1.0000;0.0000;8.0000;0.0000;0.0000,0.4055
237.1958,0.0000,0.0000,5.0000,8.0000,15.0000,148.0000,4.2970,2.0000,10,10,37,2;0;1;3;0;4;2;0,0.0000;0.0000;0.0000;2.0000;0.0000;8.0000;3.0000;0.0000,0.4089
243.8855,0.6061,19.3939,1.0000,32.0000,13.0000,128.0000,4.7863,2.0000,11,10,48,5;1;0;3;0;5;3;0,0.0000;0.0000;0.0000;1.0000;0.0000;32.0000;0.0000;0.0000,0.4489
249.3652,0.0000,0.0000,7.0000,16.0000,25.0000,130.0000,4.6846,2.0000,11,11,62,6;1;1;4;0;6;4;0,0.0000;0.0000;0.0000;1.0000;0.0000;16.0000;6.0000;0.0000,0.4201
258.7405,9.1552,20.3448,13.5000,30.0000,14.0000,100.5000,5.5828,2.5000,12,11,77,5;2;1;4;2;6;5;0,0.0000;2.5000;0.0000;1.0000;2.5000;30.0000;7.5000;0.0000,0.4788
265.2175,0.0000,0.0000,10.5000,0.0000,21.0000,111.0000,5.9043,2.5000,11,12,82,7;2;1;5;1;6;7;0,0.0000;2.5000;0.0000;0.5000;0.0000;0.0000;7.5000;0.0000,0.4372
274.7342,3.2632,4.7368,15.5000,22.5000,30.0000,103.0000,6.0120,2.5000,12,11,97,7;2;2;5;2;8;6;0,0.0000;2.5000;0.0000;0.5000;2.5000;22.5000;10.0000;0.0000,0.4602
282.7274,0.9545,2.0455,10.5000,22.5000,30.0000,100.0000,6.3297,2.5000,13,12,107,8;2;2;7;1;7;6;1,0.0000;2.5000;0.0000;0.5000;0.0000;22.5000;7.5000;0.0000,0.4606
292.6659,0.0000,0.0000,5.5000,30.0000,39.0000,50.0000,6.1935,2.5000,13,13,117,9;3;3;7;1;10;7;0,0.0000;0.0000;0.0000;0.5000;0.0000;30.0000;5.0000;0.0000,0.4668
303.7847,0.0000,0.0000,6.0000,28.0000,34.0000,50.0000,6.7726,3.0000,13,12,126,9;4;2;7;1;10;10;0,0.0000;0.0000;0.0000;0.0000;0.0000;28.0000;6.0000;0.0000,0.4798
307.1645,14.0000,49.0000,14.0000,49.0000,0.0000,0.0000,7.5642,3.0000,14,12,151,10;5;2;9;3;12;9;0,0.0000;2.0000;0.0000;0.0000;4.0000;49.0000;8.0000;0.0000,0.5844
220.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,4.0000,2.0000,10,10,10,1;1;1;0;0;0;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3913
229.7583,3.0000,0.0000,6.0000,0.0000,3.0000,147.0000,4.1845,2.0000,10,10,22,1;1;0;1;0;2;2;0,0.0000;3.0000;0.0000;0.0000;0.0000;0.0000;3.0000;0.0000,0.4069
235.1744,0.0000,0.0000,0.0000,8.0000,11.0000,150.0000,4.4921,2.0000,10,10,32,3;0;2;1;1;2;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.4072
245.4028,0.9474,5.0526,3.0000,16.0000,13.0000,144.0000,4.5133,2.0000,11,11,45,4;1;1;2;0;5;2;0,0.0000;3.0000;0.0000;0.0000;0.0000;16.0000;0.0000;0.0000,0.4282
255.9357,1.1905,3.8095,5.0000,16.0000,16.0000,139.0000,4.6508,2.0000,11,11,57,4;1;1;5;1;4;4;0,0.0000;0.0000;0.0000;2.0000;0.0000;16.0000;3.0000;0.0000,0.4382
254.9630,1.5000,2.5000,9.0000,15.0000,20.0000,135.0000,5.4035,2.5000,11,11,71,5;1;1;6;1;5;6;0,0.0000;0.0000;0.0000;1.5000;2.5000;15.0000;5.0000;0.0000,0.4324
267.7507,0.0000,0.0000,8.0000,15.0000,33.0000,145.0000,5.7320,2.5000,11,12,87,7;2;1;4;1;8;6;0,0.0000;0.0000;0.0000;0.5000;0.0000;15.0000;7.5000;0.0000,0.4396
273.8872,0.5423,2.9577,5.5000,30.0000,32.0000,141.5000,6.0571,2.5000,12,11,95,8;3;1;5;2;8;5;0,0.0000;0.0000;0.0000;0.5000;0.0000;30.0000;5.0000;0.0000,0.4520
285.6836,0.0000,0.0000,5.5000,15.0000,29.0000,150.0000,6.1426,2.5000,12,12,108,9;2;2;7;1;10;6;0,0.0000;2.5000;0.0000;0.5000;0.0000;15.0000;2.5000;0.0000,0.4593
293.1472,0.0000,0.0000,14.0000,15.0000,29.0000,50.0000,6.3509,2.5000,13,12,127,12;3;2;7;1;12;7;0,0.0000;2.5000;0.0000;1.5000;0.0000;15.0000;10.0000;0.0000,0.4655
293.4398,0.1250,0.8750,4.0000,28.0000,31.0000,49.0000,6.9598,3.0000,14,12,129,8;3;2;8;1;11;10;0,0.0000;0.0000;0.0000;0.0000;0.0000;28.0000;4.0000;0.0000,0.4671
309.0956,12.0000,42.0000,12.0000,42.0000,0.0000,0.0000,7.3289,3.0000,14,13,155,10;7;2;9;2;12;10;0,0.0000;2.0000;0.0000;0.0000;2.0000;42.0000;8.0000;0.0000,0.5711
220.0000,0.0000,1.0000,0.0000,8.0000,7.0000,149.0000,4.0000,2.0000,10,10,10,2;1;0;0;0;1;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.3930
229.0394,2.4545,6.5455,6.0000,16.0000,13.0000,140.0000,4.2100,2.0000,10,10,23,2;0;0;1;0;2;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;6.0000;0.0000,0.4158
236.7368,3.3478,7.6522,7.0000,16.0000,12.0000,129.0000,4.4700,2.0000,10,10,33,2;0;0;2;0;3;4;0,0.0000;0.0000;0.0000;1.0000;0.0000;16.0000;6.0000;0.0000,0.4274
246.5574,0.0000,0.0000,6.0000,0.0000,13.0000,136.0000,4.6756,2.0000,10,10,51,3;1;0;4;2;3;4;0,0.0000;3.0000;0.0000;3.0000;0.0000;0.0000;0.0000;0.0000,0.4185
251.8267,1.6667,1.3333,10.0000,8.0000,15.0000,133.0000,4.7278,2.0000,11,10,59,5;1;3;5;0;4;4;0,0.0000;0.0000;0.0000;1.0000;0.0000;8.0000;9.0000;0.0000,0.4290
263.1664,0.0000,0.0000,5.0000,15.0000,27.0000,140.0000,5.3646,2.5000,12,11,73,6;1;2;4;1;6;5;0,0.0000;0.0000;0.0000;0.0000;2.5000;15.0000;2.5000;0.0000,0.4363
268.3130,0.0000,0.0000,5.0000,15.0000,29.0000,149.0000,6.0319,2.5000,12,11,78,6;2;1;4;1;7;5;0,0.0000;0.0000;0.0000;0.0000;0.0000;15.0000;5.0000;0.0000,0.4422
273.9587,0.0000,0.0000,5.5000,30.0000,36.0000,149.5000,6.0748,2.5000,12,12,98,7;3;4;5;1;8;5;0,0.0000;0.0000;0.0000;0.5000;0.0000;30.0000;5.0000;0.0000,0.4457
287.9784,4.0244,10.9756,11.0000,30.0000,26.0000,134.5000,5.8141,2.5000,13,12,110,7;2;2;6;1;10;8;0,0.0000;2.5000;0.0000;1.0000;2.5000;30.0000;5.0000;0.0000,0.4870
298.3735,0.0000,0.0000,15.5000,0.0000,31.0000,50.0000,6.2229,2.5000,12,11,121,8;3;3;8;2;9;8;0,0.0000;2.5000;0.0000;0.5000;2.5000;0.0000;10.0000;0.0000,0.4736
297.2392,0.0000,0.0000,2.0000,14.0000,55.0000,89.0000,7.0931,3.0000,13,13,136,10;3;2;8;1;12;10;0,0.0000;0.0000;0.0000;0.0000;0.0000;14.0000;2.0000;0.0000,0.4691
305.1551,0.0000,0.0000,12.0000,42.0000,54.0000,89.0000,7.2368,3.0000,14,13,149,10;3;3;8;3;12;10;0,0.0000;2.0000;0.0000;0.0000;0.0000;42.0000;10.0000;0.0000,0.4771
312.3761,0.0000,0.0000,8.0000,14.0000,62.0000,129.0000,7.3659,3.0000,15,13,153,10;3;3;9;3;13;9;0,0.0000;2.0000;0.0000;0.0000;0.0000;14.0000;6.0000;0.0000,0.4859
319.8741,0.0000,0.0000,2.0000,21.0000,44.0000,150.0000,7.5887,3.0000,15,14,170,13;4;4;10;2;14;11;0,0.0000;2.0000;0.0000;0.0000;0.0000;21.0000;0.0000;0.0000,0.4925
337.7069,0.0000,0.0000,4.0000,21.0000,25.0000,150.0000,7.6466,3.0000,16,14,183,13;4;3;9;2;14;12;1,0.0000;0.0000;0.0000;0.0000;2.0000;21.0000;2.0000;0.0000,0.5137
343.6258,0.5303,1.9697,10.5000,39.0000,47.0000,147.5000,8.5383,3.5000,16,14,194,16;6;3;10;3;16;12;0,0.0000;1.5000;0.0000;0.0000;0.0000;39.0000;9.0000;0.0000,0.5235
343.0645,0.0000,0.0000,9.0000,19.5000,31.0000,150.0000,9.0174,3.5000,16,15,201,15;6;4;10;4;16;12;0,0.0000;3.0000;0.0000;0.0000;0.0000;19.5000;6.0000;0.0000,0.5172
361.5370,0.0000,0.0000,6.0000,32.5000,38.5000,150.0000,8.8005,3.5000,16,14,215,17;6;3;12;2;19;14;0,0.0000;0.0000;0.0000;0.0000;1.5000;32.5000;4.5000;0.0000,0.5390
365.9633,0.0000,0.0000,1.5000,19.5000,21.0000,150.0000,9.0510,3.5000,17,16,227,17;6;4;13;3;20;13;0,0.0000;0.0000;0.0000;0.0000;0.0000;19.5000;1.5000;0.0000,0.5426
370.1249,0.0000,0.0000,9.0000,39.0000,48.0000,50.0000,8.6730,3.5000,16,15,252,20;6;5;12;3;20;15;1,0.0000;3.0000;0.0000;0.0000;0.0000;39.0000;6.0000;0.0000,0.5431
379.7761,0.0000,0.0000,6.0000,12.0000,80.0000,112.0000,10.1639,4.0000,18,16,269,19;7;4;14;3;24;18;0,0.0000;1.0000;0.0000;0.0000;0.0000;12.0000;5.0000;0.0000,0.5526
383.1518,0.0000,0.0000,3.0000,24.0000,65.0000,150.0000,10.4503,4.0000,19,16,264,20;7;4;13;3;25;15;0,0.0000;1.0000;0.0000;0.0000;0.0000;24.0000;2.0000;0.0000,0.5581
395.0220,0.0000,0.0000,1.0000,36.0000,37.0000,150.0000,9.9829,4.0000,18,16,287,19;7;6;14;3;24;17;1,0.0000;0.0000;0.0000;0.0000;1.0000;36.0000;0.0000;0.0000,0.5693
401.8125,0.0000,0.0000,3.0000,36.0000,39.0000,150.0000,10.6459,4.0000,18,16,305,20;7;5;15;4;26;18;1,0.0000;0.0000;0.0000;0.0000;0.0000;36.0000;3.0000;0.0000,0.5747
412.4738,0.0000,0.0000,3.0000,30.0000,33.0000,150.0000,10.6856,4.0000,19,16,307,20;7;5;16;3;27;18;1,0.0000;0.0000;0.0000;0.0000;0.0000;30.0000;3.0000;0.0000,0.5886
429.1727,0.0000,0.0000,1.5000,22.0000,23.5000,150.0000,11.5277,4.5000,20,17,330,23;8;5;16;4;27;22;1,0.0000;0.0000;0.0000;0.0000;0.0000;22.0000;1.5000;0.0000,0.6062
431.3793,0.0000,0.0000,1.5000,22.0000,23.5000,150.0000,11.4794,4.5000,19,17,339,23;8;5;16;5;29;20;1,0.0000;0.0000;0.0000;0.0000;1.0000;22.0000;0.5000;0.0000,0.6074
440.3108,0.0000,0.0000,0.5000,22.0000,22.5000,150.0000,11.7547,4.5000,20,18,347,23;9;5;17;4;30;21;1,0.0000;0.5000;0.0000;0.0000;0.0000;22.0000;0.0000;0.0000,0.6177
441.9087,0.0000,0.0000,2.0000,22.0000,24.0000,150.0000,12.3728,4.5000,22,17,347,24;8;5;16;4;32;19;1,0.0000;0.0000;0.0000;0.0000;0.0000;22.0000;2.0000;0.0000,0.6198
454.4622,0.0000,0.0000,3.2500,11.2500,14.5000,50.0000,12.3360,4.5000,22,18,381,24;9;6;17;5;35;21;1,0.0000;0.0000;0.0000;0.0000;0.0000;11.0000;2.0000;1.5000,0.6297
461.6677,0.0000,0.0000,0.0000,10.0000,110.0000,150.0000,12.9795,5.0000,21,18,392,25;9;6;18;4;37;22;1,0.0000;0.0000;0.0000;0.0000;0.0000;10.0000;0.0000;0.0000,0.6372
473.8782,0.0000,0.0000,0.0000,25.0000,25.0000,150.0000,12.8737,5.0000,22,19,414,29;10;6;18;5;39;22;1,0.0000;0.0000;0.0000;0.0000;0.0000;25.0000;0.0000;0.0000,0.6490
479.4766,0.0000,0.0000,0.0000,20.0000,20.0000,150.0000,13.5384,5.0000,23,19,399,24;9;6;18;4;38;23;1,0.0000;0.0000;0.0000;0.0000;0.0000;20.0000;0.0000;0.0000,0.6595
479.9093,0.0000,0.0000,0.0000,15.0000,15.0000,150.0000,13.7838,5.0000,23,20,432,26;10;7;19;5;41;24;1,0.0000;0.0000;0.0000;0.0000;0.0000;15.0000;0.0000;0.0000,0.6535
484.2451,0.0000,0.0000,0.0000,30.0000,30.0000,150.0000,13.2965,5.0000,24,20,433,27;10;6;18;4;43;24;1,0.0000;0.0000;0.0000;0.0000;0.0000;30.0000;0.0000;0.0000,0.6591
497.4950,0.0000,0.0000,0.0000,22.5000,22.5000,150.0000,14.4689,5.5000,24,19,448,26;11;6;18;5;44;25;1,0.0000;0.0000;0.0000;0.0000;0.0000;22.5000;0.0000;0.0000,0.6737
491.2489,0.0000,0.0000,0.0000,45.0000,45.0000,150.0000,14.9910,5.5000,25,19,472,28;11;6;19;5;48;25;1,0.0000;0.0000;0.0000;0.0000;0.0000;45.0000;0.0000;0.0000,0.6606
514.8633,0.0000,0.0000,0.0000,36.0000,36.0000,150.0000,15.0908,5.5000,26,21,467,28;11;6;18;5;48;24;1,0.0000;0.0000;0.0000;0.0000;0.0000;36.0000;0.0000;0.0000,0.6931
525.1401,0.0000,0.0000,0.0000,31.5000,31.5000,150.0000,14.7504,5.5000,26,21,475,29;10;6;19;5;49;25;1,0.0000;0.0000;0.0000;0.0000;0.0000;31.5000;0.0000;0.0000,0.7052
534.5146,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,15.8034,5.5000,26,21,498,28;12;8;20;5;51;25;1,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.7131
526.5031,0.0000,0.0000,0.0000,8.0000,108.0000,150.0000,16.0797,6.0000,24,21,531,28;11;8;20;5;57;27;1,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.6958
551.9780,0.0000,0.0000,0.0000,20.0000,20.0000,150.0000,16.4416,6.0000,24,22,514,30;11;7;20;5;55;25;1,0.0000;0.0000;0.0000;0.0000;0.0000;20.0000;0.0000;0.0000,0.7332
