GameNumber,RunNumber,ManaUsed,PlayerHealth,PlayerHealing,DamageToPlayer,EnemyCount,EnemyTypeCounts,PlayerSpeed,PlayerDefense,AIScorePercent
192,3,32.00,50.00,11.50,10.00,15.00,"Skeleton Unarmed=6; Skeleton Sword=2; Skeleton Shield=2; Skeleton Spear=3; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=1; Skeleton Leader=0",1.81,0.50,0.00
192,4,49.00,50.00,12.50,12.50,21.00,"Skeleton Unarmed=8; Skeleton Sword=2; Skeleton Shield=3; Skeleton Spear=4; Skeleton Sword & Shield=2; Skeleton Mage=1; Skeleton Bow=1; Skeleton Leader=0",2.09,0.50,0.00
192,5,57.00,44.50,24.00,29.50,24.00,"Skeleton Unarmed=8; Skeleton Sword=3; Skeleton Shield=3; Skeleton Spear=5; Skeleton Sword & Shield=2; Skeleton Mage=1; Skeleton Bow=2; Skeleton Leader=0",2.16,0.50,0.00
192,6,70.00,44.50,18.00,18.00,27.00,"Skeleton Unarmed=11; Skeleton Sword=2; Skeleton Shield=4; Skeleton Spear=5; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=2; Skeleton Leader=1",3.14,1.00,0.00
192,7,81.00,50.00,19.50,14.00,33.00,"Skeleton Unarmed=11; Skeleton Sword=3; Skeleton Shield=5; Skeleton Spear=6; Skeleton Sword & Shield=4; Skeleton Mage=1; Skeleton Bow=3; Skeleton Leader=0",3.32,1.00,0.00
192,8,93.00,50.00,9.00,9.00,35.00,"Skeleton Unarmed=12; Skeleton Sword=3; Skeleton Shield=5; Skeleton Spear=6; Skeleton Sword & Shield=3; Skeleton Mage=0; Skeleton Bow=5; Skeleton Leader=1",3.30,1.00,0.00
192,9,103.00,50.00,20.00,20.00,40.00,"Skeleton Unarmed=15; Skeleton Sword=5; Skeleton Shield=5; Skeleton Spear=7; Skeleton Sword & Shield=3; Skeleton Mage=1; Skeleton Bow=3; Skeleton Leader=1",3.33,1.00,0.00
192,10,120.00,50.00,26.00,26.00,52.00,"Skeleton Unarmed=18; Skeleton Sword=6; Skeleton Shield=7; Skeleton Spear=10; Skeleton Sword & Shield=5; Skeleton Mage=0; Skeleton Bow=6; Skeleton Leader=0",4.01,1.00,0.00
192,11,132.00,50.00,25.50,25.50,51.00,"Skeleton Unarmed=16; Skeleton Sword=7; Skeleton Shield=9; Skeleton Spear=9; Skeleton Sword & Shield=4; Skeleton Mage=0; Skeleton Bow=5; Skeleton Leader=1",4.41,1.50,0.00
192,12,154.00,50.00,24.00,24.00,60.00,"Skeleton Unarmed=19; Skeleton Sword=7; Skeleton Shield=10; Skeleton Spear=12; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=5; Skeleton Leader=1",4.46,1.50,0.00
192,13,152.00,50.00,37.50,37.50,59.00,"Skeleton Unarmed=19; Skeleton Sword=7; Skeleton Shield=9; Skeleton Spear=11; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=6; Skeleton Leader=1",5.13,1.50,0.00
192,14,170.00,50.00,28.00,28.00,69.00,"Skeleton Unarmed=24; Skeleton Sword=7; Skeleton Shield=9; Skeleton Spear=15; Skeleton Sword & Shield=6; Skeleton Mage=1; Skeleton Bow=6; Skeleton Leader=1",5.60,1.50,0.00
192,15,172.00,50.00,37.50,37.50,68.00,"Skeleton Unarmed=22; Skeleton Sword=8; Skeleton Shield=10; Skeleton Spear=14; Skeleton Sword & Shield=5; Skeleton Mage=2; Skeleton Bow=6; Skeleton Leader=1",5.41,1.50,0.00
192,16,200.00,50.00,30.00,30.00,81.00,"Skeleton Unarmed=27; Skeleton Sword=9; Skeleton Shield=13; Skeleton Spear=15; Skeleton Sword & Shield=6; Skeleton Mage=1; Skeleton Bow=9; Skeleton Leader=1",5.79,2.00,0.00
192,17,202.00,50.00,29.00,29.00,76.00,"Skeleton Unarmed=25; Skeleton Sword=9; Skeleton Shield=11; Skeleton Spear=14; Skeleton Sword & Shield=6; Skeleton Mage=1; Skeleton Bow=8; Skeleton Leader=2",6.12,2.00,0.00
192,18,225.00,50.00,35.00,35.00,87.00,"Skeleton Unarmed=29; Skeleton Sword=9; Skeleton Shield=12; Skeleton Spear=18; Skeleton Sword & Shield=7; Skeleton Mage=1; Skeleton Bow=9; Skeleton Leader=2",6.72,2.00,0.00
192,19,234.00,50.00,27.00,27.00,93.00,"Skeleton Unarmed=31; Skeleton Sword=11; Skeleton Shield=13; Skeleton Spear=17; Skeleton Sword & Shield=10; Skeleton Mage=1; Skeleton Bow=9; Skeleton Leader=1",6.41,2.00,0.00
192,20,248.00,50.00,49.00,49.00,99.00,"Skeleton Unarmed=31; Skeleton Sword=13; Skeleton Shield=14; Skeleton Spear=19; Skeleton Sword & Shield=8; Skeleton Mage=2; Skeleton Bow=11; Skeleton Leader=1",6.71,2.00,0.00
192,21,255.00,50.00,17.50,17.50,98.00,"Skeleton Unarmed=32; Skeleton Sword=12; Skeleton Shield=13; Skeleton Spear=19; Skeleton Sword & Shield=8; Skeleton Mage=2; Skeleton Bow=10; Skeleton Leader=2",7.18,2.50,0.00
192,22,259.00,50.00,33.50,33.50,100.00,"Skeleton Unarmed=33; Skeleton Sword=11; Skeleton Shield=15; Skeleton Spear=19; Skeleton Sword & Shield=9; Skeleton Mage=1; Skeleton Bow=10; Skeleton Leader=2",7.36,2.50,0.00
192,23,285.00,50.00,28.00,28.00,111.00,"Skeleton Unarmed=37; Skeleton Sword=13; Skeleton Shield=14; Skeleton Spear=22; Skeleton Sword & Shield=10; Skeleton Mage=2; Skeleton Bow=11; Skeleton Leader=2",7.88,2.50,0.00
192,24,292.00,50.00,10.00,10.00,114.00,"Skeleton Unarmed=37; Skeleton Sword=15; Skeleton Shield=15; Skeleton Spear=22; Skeleton Sword & Shield=9; Skeleton Mage=2; Skeleton Bow=12; Skeleton Leader=2",8.26,2.50,0.00
192,25,316.00,50.00,28.00,28.00,123.00,"Skeleton Unarmed=38; Skeleton Sword=16; Skeleton Shield=18; Skeleton Spear=25; Skeleton Sword & Shield=10; Skeleton Mage=2; Skeleton Bow=12; Skeleton Leader=2",8.18,2.50,0.00
192,26,321.00,50.00,22.00,22.00,124.00,"Skeleton Unarmed=40; Skeleton Sword=14; Skeleton Shield=16; Skeleton Spear=25; Skeleton Sword & Shield=12; Skeleton Mage=3; Skeleton Bow=12; Skeleton Leader=2",8.74,3.00,0.00
192,27,342.00,50.00,15.00,15.00,129.00,"Skeleton Unarmed=42; Skeleton Sword=15; Skeleton Shield=17; Skeleton Spear=25; Skeleton Sword & Shield=12; Skeleton Mage=2; Skeleton Bow=13; Skeleton Leader=3",9.42,3.00,0.00
192,28,342.00,50.00,14.00,14.00,132.00,"Skeleton Unarmed=41; Skeleton Sword=16; Skeleton Shield=16; Skeleton Spear=28; Skeleton Sword & Shield=14; Skeleton Mage=2; Skeleton Bow=13; Skeleton Leader=2",9.19,3.00,0.00
192,29,362.00,50.00,4.00,4.00,138.00,"Skeleton Unarmed=45; Skeleton Sword=17; Skeleton Shield=18; Skeleton Spear=26; Skeleton Sword & Shield=12; Skeleton Mage=2; Skeleton Bow=15; Skeleton Leader=3",10.00,3.00,0.00
192,30,374.00,50.00,18.00,18.00,149.00,"Skeleton Unarmed=49; Skeleton Sword=19; Skeleton Shield=19; Skeleton Spear=29; Skeleton Sword & Shield=12; Skeleton Mage=3; Skeleton Bow=16; Skeleton Leader=2",9.94,3.00,0.00
192,31,377.00,50.00,12.50,12.50,144.00,"Skeleton Unarmed=46; Skeleton Sword=20; Skeleton Shield=18; Skeleton Spear=27; Skeleton Sword & Shield=12; Skeleton Mage=2; Skeleton Bow=16; Skeleton Leader=3",10.43,3.50,0.00
192,32,388.00,50.00,7.00,7.00,148.00,"Skeleton Unarmed=47; Skeleton Sword=18; Skeleton Shield=19; Skeleton Spear=30; Skeleton Sword & Shield=13; Skeleton Mage=3; Skeleton Bow=15; Skeleton Leader=3",10.97,3.50,0.00
192,33,417.00,50.00,12.50,12.50,160.00,"Skeleton Unarmed=52; Skeleton Sword=20; Skeleton Shield=19; Skeleton Spear=31; Skeleton Sword & Shield=14; Skeleton Mage=4; Skeleton Bow=17; Skeleton Leader=3",10.68,3.50,0.00
192,34,403.00,50.00,7.50,7.50,154.00,"Skeleton Unarmed=50; Skeleton Sword=21; Skeleton Shield=18; Skeleton Spear=29; Skeleton Sword & Shield=13; Skeleton Mage=4; Skeleton Bow=16; Skeleton Leader=3",11.06,3.50,0.00
192,35,444.00,50.00,3.00,3.00,169.00,"Skeleton Unarmed=56; Skeleton Sword=21; Skeleton Shield=20; Skeleton Spear=33; Skeleton Sword & Shield=14; Skeleton Mage=3; Skeleton Bow=18; Skeleton Leader=4",11.13,3.50,0.00
192,36,428.00,50.00,6.00,6.00,160.00,"Skeleton Unarmed=52; Skeleton Sword=20; Skeleton Shield=20; Skeleton Spear=30; Skeleton Sword & Shield=14; Skeleton Mage=3; Skeleton Bow=17; Skeleton Leader=4",12.54,4.00,0.00
192,37,462.00,50.00,2.00,2.00,179.00,"Skeleton Unarmed=58; Skeleton Sword=22; Skeleton Shield=21; Skeleton Spear=33; Skeleton Sword & Shield=16; Skeleton Mage=3; Skeleton Bow=23; Skeleton Leader=3",12.14,4.00,0.00
192,38,478.00,50.00,13.00,13.00,181.00,"Skeleton Unarmed=59; Skeleton Sword=23; Skeleton Shield=21; Skeleton Spear=35; Skeleton Sword & Shield=17; Skeleton Mage=3; Skeleton Bow=19; Skeleton Leader=4",12.51,4.00,0.00
192,39,461.00,50.00,15.00,15.00,176.00,"Skeleton Unarmed=55; Skeleton Sword=22; Skeleton Shield=20; Skeleton Spear=35; Skeleton Sword & Shield=18; Skeleton Mage=3; Skeleton Bow=20; Skeleton Leader=3",12.33,4.00,0.00
192,40,496.00,50.00,16.00,16.00,189.00,"Skeleton Unarmed=61; Skeleton Sword=25; Skeleton Shield=22; Skeleton Spear=37; Skeleton Sword & Shield=16; Skeleton Mage=4; Skeleton Bow=20; Skeleton Leader=4",13.02,4.00,0.00
192,41,498.00,50.00,6.00,6.00,189.00,"Skeleton Unarmed=60; Skeleton Sword=25; Skeleton Shield=23; Skeleton Spear=37; Skeleton Sword & Shield=16; Skeleton Mage=4; Skeleton Bow=20; Skeleton Leader=4",13.53,4.50,0.00
192,42,528.00,50.00,4.50,4.50,199.00,"Skeleton Unarmed=62; Skeleton Sword=27; Skeleton Shield=24; Skeleton Spear=37; Skeleton Sword & Shield=18; Skeleton Mage=4; Skeleton Bow=23; Skeleton Leader=4",14.06,4.50,0.00
192,43,529.00,50.00,2.00,2.00,202.00,"Skeleton Unarmed=65; Skeleton Sword=26; Skeleton Shield=26; Skeleton Spear=37; Skeleton Sword & Shield=17; Skeleton Mage=4; Skeleton Bow=23; Skeleton Leader=4",13.53,4.50,0.00
192,44,557.00,50.00,3.00,3.00,214.00,"Skeleton Unarmed=69; Skeleton Sword=27; Skeleton Shield=25; Skeleton Spear=41; Skeleton Sword & Shield=19; Skeleton Mage=4; Skeleton Bow=25; Skeleton Leader=4",13.93,4.50,0.00
192,45,554.00,50.00,2.50,2.50,207.00,"Skeleton Unarmed=66; Skeleton Sword=27; Skeleton Shield=24; Skeleton Spear=39; Skeleton Sword & Shield=18; Skeleton Mage=4; Skeleton Bow=24; Skeleton Leader=5",14.24,4.50,0.00
192,46,574.00,50.00,0.00,0.00,218.00,"Skeleton Unarmed=69; Skeleton Sword=29; Skeleton Shield=25; Skeleton Spear=40; Skeleton Sword & Shield=19; Skeleton Mage=6; Skeleton Bow=26; Skeleton Leader=4",15.08,5.00,0.00
192,47,574.00,50.00,0.00,0.00,216.00,"Skeleton Unarmed=69; Skeleton Sword=29; Skeleton Shield=25; Skeleton Spear=40; Skeleton Sword & Shield=18; Skeleton Mage=4; Skeleton Bow=26; Skeleton Leader=5",15.54,5.00,0.00
192,48,590.00,50.00,5.00,5.00,223.00,"Skeleton Unarmed=70; Skeleton Sword=29; Skeleton Shield=26; Skeleton Spear=45; Skeleton Sword & Shield=19; Skeleton Mage=4; Skeleton Bow=25; Skeleton Leader=5",15.24,5.00,0.00
192,49,619.00,50.00,10.00,10.00,234.00,"Skeleton Unarmed=75; Skeleton Sword=31; Skeleton Shield=27; Skeleton Spear=43; Skeleton Sword & Shield=20; Skeleton Mage=5; Skeleton Bow=28; Skeleton Leader=5",15.64,5.00,0.00
192,50,644.00,50.00,5.00,5.00,244.00,"Skeleton Unarmed=76; Skeleton Sword=31; Skeleton Shield=29; Skeleton Spear=48; Skeleton Sword & Shield=21; Skeleton Mage=5; Skeleton Bow=29; Skeleton Leader=5",15.98,5.00,0.00
193,1,10.00,50.00,3.50,3.50,5.00,"Skeleton Unarmed=2; Skeleton Sword=0; Skeleton Shield=2; Skeleton Spear=1; Skeleton Sword & Shield=0; Skeleton Mage=0; Skeleton Bow=0; Skeleton Leader=0",1.50,0.50,0.00
193,2,20.00,50.00,6.50,6.50,8.00,"Skeleton Unarmed=2; Skeleton Sword=0; Skeleton Shield=3; Skeleton Spear=2; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=0; Skeleton Leader=0",1.65,0.50,0.00
193,3,34.00,50.00,5.00,5.00,14.00,"Skeleton Unarmed=5; Skeleton Sword=1; Skeleton Shield=1; Skeleton Spear=2; Skeleton Sword & Shield=1; Skeleton Mage=1; Skeleton Bow=3; Skeleton Leader=0",1.82,0.50,0.00
193,4,50.00,50.00,22.50,22.50,21.00,"Skeleton Unarmed=8; Skeleton Sword=2; Skeleton Shield=3; Skeleton Spear=3; Skeleton Sword & Shield=2; Skeleton Mage=1; Skeleton Bow=2; Skeleton Leader=0",2.13,0.50,0.00
193,5,58.00,46.50,18.00,21.50,22.00,"Skeleton Unarmed=9; Skeleton Sword=2; Skeleton Shield=3; Skeleton Spear=4; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=2; Skeleton Leader=1",2.28,0.50,0.00
193,6,71.00,50.00,29.50,26.00,31.00,"Skeleton Unarmed=12; Skeleton Sword=3; Skeleton Shield=5; Skeleton Spear=4; Skeleton Sword & Shield=3; Skeleton Mage=0; Skeleton Bow=4; Skeleton Leader=0",2.98,1.00,0.00
193,7,86.00,34.00,29.00,45.00,36.00,"Skeleton Unarmed=13; Skeleton Sword=4; Skeleton Shield=5; Skeleton Spear=6; Skeleton Sword & Shield=4; Skeleton Mage=1; Skeleton Bow=3; Skeleton Leader=0",3.40,1.00,0.00
193,8,93.00,47.00,37.00,24.00,39.00,"Skeleton Unarmed=14; Skeleton Sword=4; Skeleton Shield=5; Skeleton Spear=6; Skeleton Sword & Shield=5; Skeleton Mage=0; Skeleton Bow=5; Skeleton Leader=0",3.38,1.00,0.00
193,9,108.00,50.00,32.00,29.00,41.00,"Skeleton Unarmed=14; Skeleton Sword=4; Skeleton Shield=6; Skeleton Spear=7; Skeleton Sword & Shield=3; Skeleton Mage=1; Skeleton Bow=5; Skeleton Leader=1",3.61,1.00,0.00
193,10,119.00,50.00,26.00,26.00,49.00,"Skeleton Unarmed=15; Skeleton Sword=7; Skeleton Shield=5; Skeleton Spear=10; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=6; Skeleton Leader=0",3.60,1.00,0.00
193,11,130.00,50.00,30.50,30.50,50.00,"Skeleton Unarmed=17; Skeleton Sword=7; Skeleton Shield=7; Skeleton Spear=8; Skeleton Sword & Shield=4; Skeleton Mage=1; Skeleton Bow=5; Skeleton Leader=1",4.52,1.50,0.00
193,12,147.00,50.00,15.00,15.00,58.00,"Skeleton Unarmed=19; Skeleton Sword=7; Skeleton Shield=7; Skeleton Spear=11; Skeleton Sword & Shield=4; Skeleton Mage=1; Skeleton Bow=8; Skeleton Leader=1",4.65,1.50,0.00
193,13,165.00,50.00,27.00,27.00,60.00,"Skeleton Unarmed=20; Skeleton Sword=7; Skeleton Shield=7; Skeleton Spear=11; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=7; Skeleton Leader=2",4.85,1.50,0.00
193,14,160.00,50.00,14.00,14.00,63.00,"Skeleton Unarmed=20; Skeleton Sword=8; Skeleton Shield=8; Skeleton Spear=13; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=7; Skeleton Leader=1",4.80,1.50,0.00
193,15,183.00,50.00,22.00,22.00,71.00,"Skeleton Unarmed=22; Skeleton Sword=10; Skeleton Shield=11; Skeleton Spear=12; Skeleton Sword & Shield=6; Skeleton Mage=1; Skeleton Bow=8; Skeleton Leader=1",5.10,1.50,0.00
193,16,191.00,50.00,28.00,28.00,71.00,"Skeleton Unarmed=23; Skeleton Sword=9; Skeleton Shield=8; Skeleton Spear=14; Skeleton Sword & Shield=6; Skeleton Mage=1; Skeleton Bow=8; Skeleton Leader=2",5.61,2.00,0.00
193,17,206.00,50.00,36.00,36.00,81.00,"Skeleton Unarmed=24; Skeleton Sword=9; Skeleton Shield=10; Skeleton Spear=17; Skeleton Sword & Shield=6; Skeleton Mage=2; Skeleton Bow=12; Skeleton Leader=1",6.23,2.00,0.00
193,18,229.00,50.00,25.00,25.00,90.00,"Skeleton Unarmed=29; Skeleton Sword=12; Skeleton Shield=10; Skeleton Spear=17; Skeleton Sword & Shield=9; Skeleton Mage=2; Skeleton Bow=10; Skeleton Leader=1",6.10,2.00,0.00
193,19,241.00,50.00,28.00,28.00,96.00,"Skeleton Unarmed=30; Skeleton Sword=13; Skeleton Shield=10; Skeleton Spear=19; Skeleton Sword & Shield=8; Skeleton Mage=2; Skeleton Bow=13; Skeleton Leader=1",6.61,2.00,0.00
193,20,254.00,50.00,15.00,15.00,96.00,"Skeleton Unarmed=30; Skeleton Sword=13; Skeleton Shield=12; Skeleton Spear=18; Skeleton Sword & Shield=8; Skeleton Mage=2; Skeleton Bow=11; Skeleton Leader=2",7.15,2.00,0.00
193,21,255.00,50.00,28.50,28.50,98.00,"Skeleton Unarmed=32; Skeleton Sword=13; Skeleton Shield=12; Skeleton Spear=17; Skeleton Sword & Shield=7; Skeleton Mage=2; Skeleton Bow=13; Skeleton Leader=2",6.98,2.50,0.00
193,22,272.00,50.00,22.50,22.50,105.00,"Skeleton Unarmed=33; Skeleton Sword=14; Skeleton Shield=12; Skeleton Spear=21; Skeleton Sword & Shield=8; Skeleton Mage=2; Skeleton Bow=13; Skeleton Leader=2",7.80,2.50,0.00
193,23,287.00,50.00,27.50,27.50,110.00,"Skeleton Unarmed=35; Skeleton Sword=13; Skeleton Shield=14; Skeleton Spear=21; Skeleton Sword & Shield=10; Skeleton Mage=2; Skeleton Bow=13; Skeleton Leader=2",7.85,2.50,0.00
193,24,291.00,50.00,40.50,40.50,111.00,"Skeleton Unarmed=35; Skeleton Sword=15; Skeleton Shield=13; Skeleton Spear=20; Skeleton Sword & Shield=10; Skeleton Mage=2; Skeleton Bow=14; Skeleton Leader=2",8.14,2.50,0.00
193,25,325.00,50.00,47.50,47.50,125.00,"Skeleton Unarmed=39; Skeleton Sword=15; Skeleton Shield=16; Skeleton Spear=24; Skeleton Sword & Shield=11; Skeleton Mage=3; Skeleton Bow=15; Skeleton Leader=2",8.20,2.50,0.00
193,26,318.00,50.00,25.00,25.00,121.00,"Skeleton Unarmed=37; Skeleton Sword=16; Skeleton Shield=13; Skeleton Spear=23; Skeleton Sword & Shield=10; Skeleton Mage=4; Skeleton Bow=16; Skeleton Leader=2",8.99,3.00,0.00
193,27,349.00,50.00,25.00,25.00,136.00,"Skeleton Unarmed=42; Skeleton Sword=18; Skeleton Shield=15; Skeleton Spear=27; Skeleton Sword & Shield=10; Skeleton Mage=4; Skeleton Bow=18; Skeleton Leader=2",9.28,3.00,0.00
193,28,358.00,50.00,10.00,10.00,137.00,"Skeleton Unarmed=41; Skeleton Sword=18; Skeleton Shield=16; Skeleton Spear=27; Skeleton Sword & Shield=11; Skeleton Mage=5; Skeleton Bow=17; Skeleton Leader=2",9.36,3.00,0.00
193,29,342.00,50.00,16.00,16.00,130.00,"Skeleton Unarmed=39; Skeleton Sword=18; Skeleton Shield=14; Skeleton Spear=24; Skeleton Sword & Shield=11; Skeleton Mage=4; Skeleton Bow=18; Skeleton Leader=2",9.89,3.00,0.00
193,30,373.00,50.00,19.00,19.00,145.00,"Skeleton Unarmed=46; Skeleton Sword=18; Skeleton Shield=17; Skeleton Spear=26; Skeleton Sword & Shield=12; Skeleton Mage=4; Skeleton Bow=20; Skeleton Leader=2",9.62,3.00,0.00
193,31,372.00,50.00,20.50,20.50,143.00,"Skeleton Unarmed=43; Skeleton Sword=19; Skeleton Shield=16; Skeleton Spear=27; Skeleton Sword & Shield=12; Skeleton Mage=4; Skeleton Bow=20; Skeleton Leader=2",10.45,3.50,0.00
193,32,396.00,50.00,16.00,16.00,149.00,"Skeleton Unarmed=46; Skeleton Sword=19; Skeleton Shield=16; Skeleton Spear=29; Skeleton Sword & Shield=12; Skeleton Mage=5; Skeleton Bow=19; Skeleton Leader=3",10.26,3.50,0.00
193,33,412.00,50.00,7.50,7.50,156.00,"Skeleton Unarmed=49; Skeleton Sword=20; Skeleton Shield=17; Skeleton Spear=28; Skeleton Sword & Shield=13; Skeleton Mage=4; Skeleton Bow=22; Skeleton Leader=3",10.70,3.50,0.00
193,34,429.00,50.00,7.50,7.50,162.00,"Skeleton Unarmed=50; Skeleton Sword=22; Skeleton Shield=18; Skeleton Spear=29; Skeleton Sword & Shield=14; Skeleton Mage=4; Skeleton Bow=22; Skeleton Leader=3",11.55,3.50,0.00
193,35,434.00,50.00,8.50,8.50,163.00,"Skeleton Unarmed=50; Skeleton Sword=23; Skeleton Shield=18; Skeleton Spear=29; Skeleton Sword & Shield=13; Skeleton Mage=6; Skeleton Bow=21; Skeleton Leader=3",11.72,3.50,0.00
193,36,463.00,50.00,11.00,11.00,172.00,"Skeleton Unarmed=54; Skeleton Sword=23; Skeleton Shield=18; Skeleton Spear=31; Skeleton Sword & Shield=15; Skeleton Mage=4; Skeleton Bow=23; Skeleton Leader=4",12.30,4.00,0.00
193,37,463.00,50.00,11.00,11.00,173.00,"Skeleton Unarmed=53; Skeleton Sword=24; Skeleton Shield=19; Skeleton Spear=32; Skeleton Sword & Shield=13; Skeleton Mage=4; Skeleton Bow=24; Skeleton Leader=4",12.26,4.00,0.00
193,38,475.00,50.00,9.00,9.00,182.00,"Skeleton Unarmed=56; Skeleton Sword=25; Skeleton Shield=21; Skeleton Spear=33; Skeleton Sword & Shield=15; Skeleton Mage=4; Skeleton Bow=25; Skeleton Leader=3",12.35,4.00,0.00
193,39,494.00,50.00,22.00,22.00,188.00,"Skeleton Unarmed=56; Skeleton Sword=26; Skeleton Shield=22; Skeleton Spear=34; Skeleton Sword & Shield=14; Skeleton Mage=6; Skeleton Bow=27; Skeleton Leader=3",12.53,4.00,0.00
193,40,487.00,50.00,5.00,5.00,182.00,"Skeleton Unarmed=56; Skeleton Sword=26; Skeleton Shield=19; Skeleton Spear=33; Skeleton Sword & Shield=14; Skeleton Mage=5; Skeleton Bow=25; Skeleton Leader=4",12.47,4.00,0.00
193,41,505.00,50.00,12.50,12.50,189.00,"Skeleton Unarmed=58; Skeleton Sword=27; Skeleton Shield=20; Skeleton Spear=34; Skeleton Sword & Shield=15; Skeleton Mage=5; Skeleton Bow=26; Skeleton Leader=4",14.19,4.50,0.00
193,42,541.00,50.00,3.00,3.00,203.00,"Skeleton Unarmed=63; Skeleton Sword=29; Skeleton Shield=21; Skeleton Spear=36; Skeleton Sword & Shield=17; Skeleton Mage=6; Skeleton Bow=27; Skeleton Leader=4",14.07,4.50,0.00
193,43,553.00,50.00,2.00,2.00,208.00,"Skeleton Unarmed=63; Skeleton Sword=29; Skeleton Shield=24; Skeleton Spear=37; Skeleton Sword & Shield=16; Skeleton Mage=6; Skeleton Bow=29; Skeleton Leader=4",14.72,4.50,0.00
193,44,546.00,50.00,5.50,5.50,207.00,"Skeleton Unarmed=65; Skeleton Sword=28; Skeleton Shield=22; Skeleton Spear=37; Skeleton Sword & Shield=16; Skeleton Mage=6; Skeleton Bow=29; Skeleton Leader=4",14.31,4.50,0.00
193,45,562.00,50.00,5.50,5.50,211.00,"Skeleton Unarmed=63; Skeleton Sword=30; Skeleton Shield=24; Skeleton Spear=37; Skeleton Sword & Shield=17; Skeleton Mage=5; Skeleton Bow=31; Skeleton Leader=4",14.58,4.50,0.00
193,46,579.00,50.00,0.00,0.00,218.00,"Skeleton Unarmed=64; Skeleton Sword=31; Skeleton Shield=24; Skeleton Spear=41; Skeleton Sword & Shield=17; Skeleton Mage=6; Skeleton Bow=31; Skeleton Leader=4",15.19,5.00,0.00
193,47,591.00,50.00,11.00,11.00,223.00,"Skeleton Unarmed=67; Skeleton Sword=32; Skeleton Shield=24; Skeleton Spear=40; Skeleton Sword & Shield=18; Skeleton Mage=6; Skeleton Bow=32; Skeleton Leader=4",15.44,5.00,0.00
193,48,604.00,50.00,6.00,6.00,224.00,"Skeleton Unarmed=68; Skeleton Sword=32; Skeleton Shield=24; Skeleton Spear=40; Skeleton Sword & Shield=18; Skeleton Mage=6; Skeleton Bow=31; Skeleton Leader=5",15.34,5.00,0.00
193,49,616.00,50.00,0.00,0.00,229.00,"Skeleton Unarmed=68; Skeleton Sword=31; Skeleton Shield=26; Skeleton Spear=43; Skeleton Sword & Shield=18; Skeleton Mage=6; Skeleton Bow=32; Skeleton Leader=5",15.58,5.00,0.00
193,50,614.00,50.00,1.00,1.00,230.00,"Skeleton Unarmed=71; Skeleton Sword=32; Skeleton Shield=24; Skeleton Spear=42; Skeleton Sword & Shield=18; Skeleton Mage=6; Skeleton Bow=32; Skeleton Leader=5",16.03,5.00,0.00
194,1,10.00,50.00,5.00,5.00,4.00,"Skeleton Unarmed=2; Skeleton Sword=1; Skeleton Shield=0; Skeleton Spear=0; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=0; Skeleton Leader=0",1.50,0.50,0.00
194,2,20.00,50.00,7.50,7.50,9.00,"Skeleton Unarmed=4; Skeleton Sword=1; Skeleton Shield=0; Skeleton Spear=1; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=2; Skeleton Leader=0",1.68,0.50,0.00
194,3,36.00,35.00,20.00,35.00,14.00,"Skeleton Unarmed=5; Skeleton Sword=1; Skeleton Shield=2; Skeleton Spear=2; Skeleton Sword & Shield=1; Skeleton Mage=2; Skeleton Bow=1; Skeleton Leader=0",1.84,0.50,0.00
194,4,46.00,39.50,22.00,17.50,20.00,"Skeleton Unarmed=7; Skeleton Sword=2; Skeleton Shield=4; Skeleton Spear=2; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=4; Skeleton Leader=0",2.07,0.50,0.00
194,5,57.00,23.00,16.00,32.50,24.00,"Skeleton Unarmed=8; Skeleton Sword=6; Skeleton Shield=2; Skeleton Spear=3; Skeleton Sword & Shield=1; Skeleton Mage=1; Skeleton Bow=3; Skeleton Leader=0",2.38,0.50,0.00
194,6,73.00,46.00,35.00,12.00,31.00,"Skeleton Unarmed=9; Skeleton Sword=6; Skeleton Shield=3; Skeleton Spear=6; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=5; Skeleton Leader=0",2.95,1.00,0.00
194,7,81.00,32.00,23.00,37.00,32.00,"Skeleton Unarmed=10; Skeleton Sword=3; Skeleton Shield=3; Skeleton Spear=5; Skeleton Sword & Shield=4; Skeleton Mage=1; Skeleton Bow=6; Skeleton Leader=0",3.33,1.00,0.00
194,8,102.00,43.00,39.00,28.00,42.00,"Skeleton Unarmed=13; Skeleton Sword=6; Skeleton Shield=5; Skeleton Spear=8; Skeleton Sword & Shield=4; Skeleton Mage=1; Skeleton Bow=5; Skeleton Leader=0",3.37,1.00,0.00
